"","Year","Day","Daily.Rainfall.Kausani","Month","Date"
"75","1987",13,"1.4","03",1987-03-13
"76","1987",14,"0","03",1987-03-14
"77","1987",15,"0","03",1987-03-15
"78","1987",16,"0","03",1987-03-16
"79","1987",17,"0","03",1987-03-17
"80","1987",18,"0","03",1987-03-18
"81","1987",19,"7.6","03",1987-03-19
"82","1987",20,"0","03",1987-03-20
"83","1987",21,"0","03",1987-03-21
"84","1987",22,"0.4","03",1987-03-22
"85","1987",23,"0","03",1987-03-23
"86","1987",24,"0","03",1987-03-24
"87","1987",25,"0","03",1987-03-25
"88","1987",26,"2.4","03",1987-03-26
"89","1987",27,"0","03",1987-03-27
"90","1987",28,"0","03",1987-03-28
"91","1987",29,"0","03",1987-03-29
"92","1987",30,"0","03",1987-03-30
"93","1987",31,"0","03",1987-03-31
"94","1987",1,"0","04",1987-04-01
"95","1987",2,"0","04",1987-04-02
"96","1987",3,"0","04",1987-04-03
"97","1987",4,"0","04",1987-04-04
"98","1987",5,"0","04",1987-04-05
"99","1987",6,"0","04",1987-04-06
"100","1987",7,"0","04",1987-04-07
"101","1987",8,"23.0","04",1987-04-08
"102","1987",9,"5.4","04",1987-04-09
"103","1987",10,"0","04",1987-04-10
"104","1987",11,"0","04",1987-04-11
"105","1987",12,"0","04",1987-04-12
"106","1987",13,"0","04",1987-04-13
"107","1987",14,"0","04",1987-04-14
"108","1987",15,"0","04",1987-04-15
"109","1987",16,"0","04",1987-04-16
"110","1987",17,"0","04",1987-04-17
"111","1987",18,"0","04",1987-04-18
"112","1987",19,"0","04",1987-04-19
"113","1987",20,"0","04",1987-04-20
"114","1987",21,"0","04",1987-04-21
"115","1987",22,"0.4","04",1987-04-22
"116","1987",23,"15.6","04",1987-04-23
"117","1987",24,"17.0","04",1987-04-24
"118","1987",25,"0","04",1987-04-25
"119","1987",26,"1.2","04",1987-04-26
"120","1987",27,"0","04",1987-04-27
"121","1987",28,"0","04",1987-04-28
"122","1987",29,"16.6","04",1987-04-29
"123","1987",30,"8.6","04",1987-04-30
"125","1987",1,"42.4","05",1987-05-01
"126","1987",2,"1.2","05",1987-05-02
"127","1987",3,"5.8","05",1987-05-03
"128","1987",4,"0","05",1987-05-04
"129","1987",5,"5.2","05",1987-05-05
"130","1987",6,"27.4","05",1987-05-06
"131","1987",7,"4.6","05",1987-05-07
"132","1987",8,"0","05",1987-05-08
"133","1987",9,"10.0","05",1987-05-09
"134","1987",10,"0.4","05",1987-05-10
"135","1987",11,"1.6","05",1987-05-11
"136","1987",12,"13.2","05",1987-05-12
"137","1987",13,"2.0","05",1987-05-13
"138","1987",14,"0","05",1987-05-14
"139","1987",15,"0","05",1987-05-15
"140","1987",16,"0","05",1987-05-16
"141","1987",17,"0","05",1987-05-17
"142","1987",18,"0","05",1987-05-18
"143","1987",19,"0","05",1987-05-19
"144","1987",20,"0","05",1987-05-20
"145","1987",21,"0","05",1987-05-21
"146","1987",22,"0","05",1987-05-22
"147","1987",23,"6.8","05",1987-05-23
"148","1987",24,"0","05",1987-05-24
"149","1987",25,"0","05",1987-05-25
"150","1987",26,"0","05",1987-05-26
"151","1987",27,"0","05",1987-05-27
"152","1987",28,"0","05",1987-05-28
"153","1987",29,"3.6","05",1987-05-29
"154","1987",30,"0","05",1987-05-30
"155","1987",31,"0","05",1987-05-31
"156","1987",1,"0","06",1987-06-01
"157","1987",2,"0","06",1987-06-02
"158","1987",3,"0","06",1987-06-03
"159","1987",4,"0","06",1987-06-04
"160","1987",5,"0.2","06",1987-06-05
"161","1987",6,"0","06",1987-06-06
"162","1987",7,"0","06",1987-06-07
"163","1987",8,"9.0","06",1987-06-08
"164","1987",9,"25.0","06",1987-06-09
"165","1987",10,"0.6","06",1987-06-10
"166","1987",11,"0","06",1987-06-11
"167","1987",12,"0","06",1987-06-12
"168","1987",13,"0","06",1987-06-13
"169","1987",14,"0","06",1987-06-14
"170","1987",15,"0","06",1987-06-15
"171","1987",16,"0","06",1987-06-16
"172","1987",17,"0","06",1987-06-17
"173","1987",18,"10.0","06",1987-06-18
"174","1987",19,"0","06",1987-06-19
"175","1987",20,"0","06",1987-06-20
"176","1987",21,"0","06",1987-06-21
"177","1987",22,"0","06",1987-06-22
"178","1987",23,"0","06",1987-06-23
"179","1987",24,"0","06",1987-06-24
"180","1987",25,"0","06",1987-06-25
"181","1987",26,"0","06",1987-06-26
"182","1987",27,"0","06",1987-06-27
"183","1987",28,"0","06",1987-06-28
"184","1987",29,"0","06",1987-06-29
"185","1987",30,"0","06",1987-06-30
"187","1987",1,"0","07",1987-07-01
"188","1987",2,"0","07",1987-07-02
"189","1987",3,"1.6","07",1987-07-03
"190","1987",4,"0.2","07",1987-07-04
"191","1987",5,"11.2","07",1987-07-05
"192","1987",6,"2.2","07",1987-07-06
"193","1987",7,"2.2","07",1987-07-07
"194","1987",8,"0","07",1987-07-08
"195","1987",9,"0","07",1987-07-09
"196","1987",10,"0","07",1987-07-10
"197","1987",11,"27.0","07",1987-07-11
"198","1987",12,"12.4","07",1987-07-12
"199","1987",13,"15.6","07",1987-07-13
"200","1987",14,"34.8","07",1987-07-14
"201","1987",15,"15.4","07",1987-07-15
"202","1987",16,"0.2","07",1987-07-16
"203","1987",17,"0","07",1987-07-17
"204","1987",18,"0","07",1987-07-18
"205","1987",19,"0","07",1987-07-19
"206","1987",20,"0","07",1987-07-20
"207","1987",21,"0","07",1987-07-21
"208","1987",22,"0","07",1987-07-22
"209","1987",23,"0.6","07",1987-07-23
"210","1987",24,"0","07",1987-07-24
"211","1987",25,"16.2","07",1987-07-25
"212","1987",26,"0.4","07",1987-07-26
"213","1987",27,"4.2","07",1987-07-27
"214","1987",28,"0","07",1987-07-28
"215","1987",29,"0","07",1987-07-29
"216","1987",30,"0","07",1987-07-30
"217","1987",31,"0","07",1987-07-31
"218","1987",1,"0","08",1987-08-01
"219","1987",2,"0","08",1987-08-02
"220","1987",3,"0","08",1987-08-03
"221","1987",4,"0.2","08",1987-08-04
"222","1987",5,"0.2","08",1987-08-05
"223","1987",6,"0","08",1987-08-06
"224","1987",7,"0","08",1987-08-07
"225","1987",8,"0","08",1987-08-08
"226","1987",9,"0","08",1987-08-09
"227","1987",10,"0","08",1987-08-10
"228","1987",11,"0","08",1987-08-11
"229","1987",12,"34.0","08",1987-08-12
"230","1987",13,"21.0","08",1987-08-13
"231","1987",14,"0","08",1987-08-14
"232","1987",15,"12.6","08",1987-08-15
"233","1987",16,"0","08",1987-08-16
"234","1987",17,"8.0","08",1987-08-17
"235","1987",18,"1.2","08",1987-08-18
"236","1987",19,"13.8","08",1987-08-19
"237","1987",20,"9.8","08",1987-08-20
"238","1987",21,"2.2","08",1987-08-21
"239","1987",22,"2.6","08",1987-08-22
"240","1987",23,"4.6","08",1987-08-23
"241","1987",24,"0","08",1987-08-24
"242","1987",25,"12.0","08",1987-08-25
"243","1987",26,"1.0","08",1987-08-26
"244","1987",27,"58.8","08",1987-08-27
"245","1987",28,"27.4","08",1987-08-28
"246","1987",29,"18.8","08",1987-08-29
"247","1987",30,"0","08",1987-08-30
"248","1987",31,"0","08",1987-08-31
"249","1987",1,"0","09",1987-09-01
"250","1987",2,"1.6","09",1987-09-02
"251","1987",3,"1.0","09",1987-09-03
"252","1987",4,"58.4","09",1987-09-04
"253","1987",5,"2.2","09",1987-09-05
"254","1987",6,"0","09",1987-09-06
"255","1987",7,"17.8","09",1987-09-07
"256","1987",8,"41.6","09",1987-09-08
"257","1987",9,"9.8","09",1987-09-09
"258","1987",10,"0","09",1987-09-10
"259","1987",11,"0","09",1987-09-11
"260","1987",12,"0","09",1987-09-12
"261","1987",13,"0","09",1987-09-13
"262","1987",14,"2.2","09",1987-09-14
"263","1987",15,"0","09",1987-09-15
"264","1987",16,"6.2","09",1987-09-16
"265","1987",17,"0","09",1987-09-17
"266","1987",18,"0","09",1987-09-18
"267","1987",19,"0","09",1987-09-19
"268","1987",20,"2.4","09",1987-09-20
"269","1987",21,"0","09",1987-09-21
"270","1987",22,"0","09",1987-09-22
"271","1987",23,"0","09",1987-09-23
"272","1987",24,"0","09",1987-09-24
"273","1987",25,"0","09",1987-09-25
"274","1987",26,"0","09",1987-09-26
"275","1987",27,"0","09",1987-09-27
"276","1987",28,"0","09",1987-09-28
"277","1987",29,"0","09",1987-09-29
"278","1987",30,"0","09",1987-09-30
"280","1987",1,"0","10",1987-10-01
"281","1987",2,"0","10",1987-10-02
"282","1987",3,"0","10",1987-10-03
"283","1987",4,"0","10",1987-10-04
"284","1987",5,"0","10",1987-10-05
"285","1987",6,"0","10",1987-10-06
"286","1987",7,"7.4","10",1987-10-07
"287","1987",8,"0","10",1987-10-08
"288","1987",9,"0","10",1987-10-09
"289","1987",10,"0","10",1987-10-10
"290","1987",11,"0","10",1987-10-11
"291","1987",12,"0","10",1987-10-12
"292","1987",13,"0","10",1987-10-13
"293","1987",14,"0","10",1987-10-14
"294","1987",15,"0","10",1987-10-15
"295","1987",16,"0","10",1987-10-16
"296","1987",17,"0","10",1987-10-17
"297","1987",18,"0","10",1987-10-18
"298","1987",19,"8.2","10",1987-10-19
"299","1987",20,"0","10",1987-10-20
"300","1987",21,"0","10",1987-10-21
"301","1987",22,"0","10",1987-10-22
"302","1987",23,"0","10",1987-10-23
"303","1987",24,"0","10",1987-10-24
"304","1987",25,"0","10",1987-10-25
"305","1987",26,"0","10",1987-10-26
"306","1987",27,"0","10",1987-10-27
"307","1987",28,"0","10",1987-10-28
"308","1987",29,"0","10",1987-10-29
"309","1987",30,"0","10",1987-10-30
"310","1987",31,"0","10",1987-10-31
"311","1987",1,"0","11",1987-11-01
"312","1987",2,"0","11",1987-11-02
"313","1987",3,"0","11",1987-11-03
"314","1987",4,"0","11",1987-11-04
"315","1987",5,"0","11",1987-11-05
"316","1987",6,"0","11",1987-11-06
"317","1987",7,"0","11",1987-11-07
"318","1987",8,"0","11",1987-11-08
"319","1987",9,"0","11",1987-11-09
"320","1987",10,"0","11",1987-11-10
"321","1987",11,"0","11",1987-11-11
"322","1987",12,"0","11",1987-11-12
"323","1987",13,"0","11",1987-11-13
"324","1987",14,"0","11",1987-11-14
"325","1987",15,"0","11",1987-11-15
"326","1987",16,"0","11",1987-11-16
"327","1987",17,"0","11",1987-11-17
"328","1987",18,"0","11",1987-11-18
"329","1987",19,"0","11",1987-11-19
"330","1987",20,"0","11",1987-11-20
"331","1987",21,"0","11",1987-11-21
"332","1987",22,"0","11",1987-11-22
"333","1987",23,"0","11",1987-11-23
"334","1987",24,"0","11",1987-11-24
"335","1987",25,"0","11",1987-11-25
"336","1987",26,"0","11",1987-11-26
"337","1987",27,"0","11",1987-11-27
"338","1987",28,"0","11",1987-11-28
"339","1987",29,"0","11",1987-11-29
"340","1987",30,"0","11",1987-11-30
"342","1987",1,"0","12",1987-12-01
"343","1987",2,"0","12",1987-12-02
"344","1987",3,"0","12",1987-12-03
"345","1987",4,"0","12",1987-12-04
"346","1987",5,"0","12",1987-12-05
"347","1987",6,"0","12",1987-12-06
"348","1987",7,"0","12",1987-12-07
"349","1987",8,"0","12",1987-12-08
"350","1987",9,"0","12",1987-12-09
"351","1987",10,"0","12",1987-12-10
"352","1987",11,"15.0","12",1987-12-11
"353","1987",12,"7.8","12",1987-12-12
"354","1987",13,"0","12",1987-12-13
"355","1987",14,"0","12",1987-12-14
"356","1987",15,"0","12",1987-12-15
"357","1987",16,"0","12",1987-12-16
"358","1987",17,"0","12",1987-12-17
"359","1987",18,"0","12",1987-12-18
"360","1987",19,"0","12",1987-12-19
"361","1987",20,"0","12",1987-12-20
"362","1987",21,"0","12",1987-12-21
"363","1987",22,"0","12",1987-12-22
"364","1987",23,"0","12",1987-12-23
"365","1987",24,"0","12",1987-12-24
"366","1987",25,"0","12",1987-12-25
"367","1987",26,"0","12",1987-12-26
"368","1987",27,"0","12",1987-12-27
"369","1987",28,"0","12",1987-12-28
"370","1987",29,"0","12",1987-12-29
"371","1987",30,"0","12",1987-12-30
"372","1987",31,"0","12",1987-12-31
