"","Year","Day","Daily.Rainfall.Kausani","Month","Date"
"172","1993",17,"12","06",1993-06-17
"173","1993",18,"0.2","06",1993-06-18
"174","1993",19,"0","06",1993-06-19
"175","1993",20,"0","06",1993-06-20
"176","1993",21,"0","06",1993-06-21
"177","1993",22,"0","06",1993-06-22
"178","1993",23,"1","06",1993-06-23
"179","1993",24,"0","06",1993-06-24
"180","1993",25,"33.8","06",1993-06-25
"181","1993",26,"0","06",1993-06-26
"182","1993",27,"0","06",1993-06-27
"183","1993",28,"0","06",1993-06-28
"184","1993",29,"0","06",1993-06-29
"185","1993",30,"0","06",1993-06-30
"187","1993",1,"0","07",1993-07-01
"188","1993",2,"0.6","07",1993-07-02
"189","1993",3,"8.8","07",1993-07-03
"190","1993",4,"1.6","07",1993-07-04
"191","1993",5,"0","07",1993-07-05
"192","1993",6,"0","07",1993-07-06
"193","1993",7,"9.6","07",1993-07-07
"194","1993",8,"5.2","07",1993-07-08
"195","1993",9,"14.8","07",1993-07-09
"196","1993",10,"14","07",1993-07-10
"197","1993",11,"15.8","07",1993-07-11
"198","1993",12,"3.4","07",1993-07-12
"199","1993",13,"0","07",1993-07-13
"200","1993",14,"7","07",1993-07-14
"201","1993",15,"1","07",1993-07-15
"202","1993",16,"10.2","07",1993-07-16
"203","1993",17,"25","07",1993-07-17
"204","1993",18,"0.8","07",1993-07-18
"205","1993",19,"0","07",1993-07-19
"206","1993",20,"0","07",1993-07-20
"207","1993",21,"17.6","07",1993-07-21
"208","1993",22,"105","07",1993-07-22
"209","1993",23,"0","07",1993-07-23
"210","1993",24,"0","07",1993-07-24
"211","1993",25,"0","07",1993-07-25
"212","1993",26,"0","07",1993-07-26
"213","1993",27,"0","07",1993-07-27
"214","1993",28,"0","07",1993-07-28
"215","1993",29,"0","07",1993-07-29
"216","1993",30,"0","07",1993-07-30
"217","1993",31,"0","07",1993-07-31
"218","1993",1,"0","08",1993-08-01
"219","1993",2,"0","08",1993-08-02
"220","1993",3,"0","08",1993-08-03
"221","1993",4,"1","08",1993-08-04
"222","1993",5,"9","08",1993-08-05
"223","1993",6,"0.4","08",1993-08-06
"224","1993",7,"0.4","08",1993-08-07
"225","1993",8,"0","08",1993-08-08
"226","1993",9,"0","08",1993-08-09
"227","1993",10,"0","08",1993-08-10
"228","1993",11,"3.6","08",1993-08-11
"229","1993",12,"0","08",1993-08-12
"230","1993",13,"0.6","08",1993-08-13
"231","1993",14,"0.2","08",1993-08-14
"232","1993",15,"0","08",1993-08-15
"233","1993",16,"5.8","08",1993-08-16
"234","1993",17,"0","08",1993-08-17
"235","1993",18,"0","08",1993-08-18
"236","1993",19,"6.2","08",1993-08-19
"237","1993",20,"0","08",1993-08-20
"238","1993",21,"0","08",1993-08-21
"239","1993",22,"0","08",1993-08-22
"240","1993",23,"6.6","08",1993-08-23
"241","1993",24,"0","08",1993-08-24
"242","1993",25,"27.2","08",1993-08-25
"243","1993",26,"0.2","08",1993-08-26
"244","1993",27,"0","08",1993-08-27
"245","1993",28,"0","08",1993-08-28
"246","1993",29,"0.4","08",1993-08-29
"247","1993",30,"40","08",1993-08-30
"248","1993",31,"6","08",1993-08-31
"249","1993",1,"1.6","09",1993-09-01
"250","1993",2,"6.6","09",1993-09-02
"251","1993",3,"50.4","09",1993-09-03
"252","1993",4,"72.4","09",1993-09-04
"253","1993",5,"58","09",1993-09-05
"254","1993",6,"8.8","09",1993-09-06
"255","1993",7,"0.2","09",1993-09-07
"256","1993",8,"0","09",1993-09-08
"257","1993",9,"2.2","09",1993-09-09
"258","1993",10,"2.2","09",1993-09-10
"259","1993",11,"35.2","09",1993-09-11
"260","1993",12,"75","09",1993-09-12
"261","1993",13,"8.6","09",1993-09-13
"262","1993",14,"6","09",1993-09-14
"263","1993",15,"22.4","09",1993-09-15
"264","1993",16,"0.2","09",1993-09-16
"265","1993",17,"0.8","09",1993-09-17
"266","1993",18,"0","09",1993-09-18
"267","1993",19,"0","09",1993-09-19
"268","1993",20,"18.2","09",1993-09-20
"269","1993",21,"0","09",1993-09-21
"270","1993",22,"1.2","09",1993-09-22
"271","1993",23,"2.4","09",1993-09-23
"272","1993",24,"0","09",1993-09-24
"273","1993",25,"61.4","09",1993-09-25
"274","1993",26,"0.8","09",1993-09-26
"275","1993",27,"0","09",1993-09-27
"276","1993",28,"0","09",1993-09-28
"277","1993",29,"0","09",1993-09-29
"278","1993",30,"0","09",1993-09-30
"280","1993",1,"0","10",1993-10-01
"281","1993",2,"0","10",1993-10-02
"282","1993",3,"0","10",1993-10-03
"283","1993",4,"0","10",1993-10-04
"284","1993",5,"0","10",1993-10-05
"285","1993",6,"0","10",1993-10-06
"286","1993",7,"0","10",1993-10-07
"287","1993",8,"0","10",1993-10-08
"288","1993",9,"0","10",1993-10-09
"289","1993",10,"0","10",1993-10-10
"290","1993",11,"0","10",1993-10-11
"291","1993",12,"0","10",1993-10-12
"292","1993",13,"0","10",1993-10-13
"293","1993",14,"0","10",1993-10-14
"294","1993",15,"0","10",1993-10-15
"295","1993",16,"0","10",1993-10-16
"296","1993",17,"0","10",1993-10-17
"297","1993",18,"0","10",1993-10-18
"298","1993",19,"0","10",1993-10-19
"299","1993",20,"0","10",1993-10-20
"300","1993",21,"0","10",1993-10-21
"301","1993",22,"0","10",1993-10-22
"302","1993",23,"0","10",1993-10-23
"303","1993",24,"0","10",1993-10-24
"304","1993",25,"0","10",1993-10-25
"305","1993",26,"0","10",1993-10-26
"306","1993",27,"0","10",1993-10-27
"307","1993",28,"0","10",1993-10-28
"308","1993",29,"0","10",1993-10-29
"309","1993",30,"0","10",1993-10-30
"310","1993",31,"0","10",1993-10-31
"311","1993",1,"0","11",1993-11-01
"312","1993",2,"0","11",1993-11-02
"313","1993",3,"0","11",1993-11-03
"314","1993",4,"0","11",1993-11-04
"315","1993",5,"0","11",1993-11-05
"316","1993",6,"0","11",1993-11-06
"317","1993",7,"0","11",1993-11-07
"318","1993",8,"0","11",1993-11-08
"319","1993",9,"0","11",1993-11-09
"320","1993",10,"0","11",1993-11-10
"321","1993",11,"0","11",1993-11-11
"322","1993",12,"0","11",1993-11-12
"323","1993",13,"0","11",1993-11-13
"324","1993",14,"0","11",1993-11-14
"325","1993",15,"0","11",1993-11-15
"326","1993",16,"0","11",1993-11-16
"327","1993",17,"0","11",1993-11-17
"328","1993",18,"0","11",1993-11-18
"329","1993",19,"0","11",1993-11-19
"330","1993",20,"0","11",1993-11-20
"331","1993",21,"0","11",1993-11-21
"332","1993",22,"0","11",1993-11-22
"333","1993",23,"0","11",1993-11-23
"334","1993",24,"0","11",1993-11-24
"335","1993",25,"0","11",1993-11-25
"336","1993",26,"0","11",1993-11-26
"337","1993",27,"0","11",1993-11-27
"338","1993",28,"0","11",1993-11-28
"339","1993",29,"0","11",1993-11-29
"340","1993",30,"0","11",1993-11-30
"342","1993",1,"0","12",1993-12-01
"343","1993",2,"0","12",1993-12-02
"344","1993",3,"0","12",1993-12-03
"345","1993",4,"0","12",1993-12-04
"346","1993",5,"0","12",1993-12-05
"347","1993",6,"0","12",1993-12-06
"348","1993",7,"0","12",1993-12-07
"349","1993",8,"0","12",1993-12-08
"350","1993",9,"0","12",1993-12-09
"351","1993",10,"0","12",1993-12-10
"352","1993",11,"0","12",1993-12-11
"353","1993",12,"0","12",1993-12-12
"354","1993",13,"0","12",1993-12-13
"355","1993",14,"0","12",1993-12-14
"356","1993",15,"0","12",1993-12-15
"357","1993",16,"0","12",1993-12-16
"358","1993",17,"0","12",1993-12-17
"359","1993",18,"0","12",1993-12-18
"360","1993",19,"0","12",1993-12-19
"361","1993",20,"0","12",1993-12-20
"362","1993",21,"0","12",1993-12-21
"363","1993",22,"0","12",1993-12-22
"364","1993",23,"0","12",1993-12-23
"365","1993",24,"0","12",1993-12-24
"366","1993",25,"0","12",1993-12-25
"367","1993",26,"0","12",1993-12-26
"368","1993",27,"0","12",1993-12-27
"369","1993",28,"0","12",1993-12-28
"370","1993",29,"0","12",1993-12-29
"371","1993",30,"0","12",1993-12-30
"372","1993",31,"0","12",1993-12-31
