"","State.ID","District.ID","Year","Annual.Rainfall"
"30348","West Bengal","East Midnapore",1954,6434.94
"30349","West Bengal","East Midnapore",1955,7129.1
"30350","West Bengal","East Midnapore",1956,8364.6
"30351","West Bengal","East Midnapore",1957,6051.66
"30352","West Bengal","East Midnapore",1958,6816.52
"30353","West Bengal","East Midnapore",1959,7554.47
"30354","West Bengal","East Midnapore",1960,6867.73
"30355","West Bengal","East Midnapore",1961,7259.66
"30356","West Bengal","East Midnapore",1962,6467.26
"30357","West Bengal","East Midnapore",1963,7472.69
"30358","West Bengal","East Midnapore",1964,7241.44
"30359","West Bengal","East Midnapore",1965,7015.94
"30360","West Bengal","East Midnapore",1966,6324.35
"30361","West Bengal","East Midnapore",1967,7065.9
"30362","West Bengal","East Midnapore",1968,7417.19
"30363","West Bengal","East Midnapore",1969,7360.49
"30364","West Bengal","East Midnapore",1970,7517.02
"30365","West Bengal","East Midnapore",1971,8690.23
"30366","West Bengal","East Midnapore",1972,6431.93
"30367","West Bengal","East Midnapore",1973,7670.39
"30368","West Bengal","East Midnapore",1974,7064.58
"30369","West Bengal","East Midnapore",1975,6915.37
"30370","West Bengal","East Midnapore",1976,6914.66
"30371","West Bengal","East Midnapore",1977,7781.14
"30372","West Bengal","East Midnapore",1978,8114.69
"30373","West Bengal","East Midnapore",1979,6176.67
"30374","West Bengal","East Midnapore",1980,7347.13
"30375","West Bengal","East Midnapore",1981,7240.12
"30376","West Bengal","East Midnapore",1982,6487.22
"30377","West Bengal","East Midnapore",1983,7361.04
"30378","West Bengal","East Midnapore",1984,7607.66
"30379","West Bengal","East Midnapore",1985,6818.84
"30380","West Bengal","East Midnapore",1986,7880.54
"30381","West Bengal","East Midnapore",1987,7042.92
"30382","West Bengal","East Midnapore",1988,7649.3
"30383","West Bengal","East Midnapore",1989,6983.19
"30384","West Bengal","East Midnapore",1990,8528.06
"30385","West Bengal","East Midnapore",1991,7318.86
"30386","West Bengal","East Midnapore",1992,6646.08
"30387","West Bengal","East Midnapore",1993,8122.98
"30388","West Bengal","East Midnapore",1994,7552.6
"30389","West Bengal","East Midnapore",1995,7368.07
"30390","West Bengal","East Midnapore",1996,6854.5
"30391","West Bengal","East Midnapore",1997,7673.55
"30392","West Bengal","East Midnapore",1998,7717.08
"30393","West Bengal","East Midnapore",1999,7641.38
"30394","West Bengal","East Midnapore",2000,7037.47
"30395","West Bengal","East Midnapore",2001,7136.76
"30396","West Bengal","East Midnapore",2002,7277.27
"30397","West Bengal","Haora",1901,6627.96
"30398","West Bengal","Haora",1902,6752.96
"30399","West Bengal","Haora",1903,6302.88
"30400","West Bengal","Haora",1904,6779.83
"30401","West Bengal","Haora",1905,7295.97
"30402","West Bengal","Haora",1906,6387.81
"30403","West Bengal","Haora",1907,6263.6
"30404","West Bengal","Haora",1908,6864.69
"30405","West Bengal","Haora",1909,6681.88
"30406","West Bengal","Haora",1910,6659.58
"30407","West Bengal","Haora",1911,6323.71
"30408","West Bengal","Haora",1912,6453.43
"30409","West Bengal","Haora",1913,7396.96
"30410","West Bengal","Haora",1914,6451.41
"30411","West Bengal","Haora",1915,7048.73
"30412","West Bengal","Haora",1916,7169.42
"30413","West Bengal","Haora",1917,7220.53
"30414","West Bengal","Haora",1918,6433.89
"30415","West Bengal","Haora",1919,6860.85
"30416","West Bengal","Haora",1920,6501.56
"30417","West Bengal","Haora",1921,6420.66
"30418","West Bengal","Haora",1922,7154.92
"30419","West Bengal","Haora",1923,6335.47
"30420","West Bengal","Haora",1924,6409.56
"30421","West Bengal","Haora",1925,6786.96
"30422","West Bengal","Haora",1926,7109.46
"30423","West Bengal","Haora",1927,6456.31
"30424","West Bengal","Haora",1928,7281.88
"30425","West Bengal","Haora",1929,6687.05
"30426","West Bengal","Haora",1930,6685.02
"30427","West Bengal","Haora",1931,6799.33
"30428","West Bengal","Haora",1932,6403.82
"30429","West Bengal","Haora",1933,7442.8
"30430","West Bengal","Haora",1934,6630.78
"30431","West Bengal","Haora",1935,5916.23
"30432","West Bengal","Haora",1936,7262.82
"30433","West Bengal","Haora",1937,7155.58
"30434","West Bengal","Haora",1938,6099.53
"30435","West Bengal","Haora",1939,7362.84
"30436","West Bengal","Haora",1940,6796.91
"30437","West Bengal","Haora",1941,7219.98
"30438","West Bengal","Haora",1942,6593.02
"30439","West Bengal","Haora",1943,6933.67
"30440","West Bengal","Haora",1944,6869.43
"30441","West Bengal","Haora",1945,6580.81
"30442","West Bengal","Haora",1946,6944.7
"30443","West Bengal","Haora",1947,7010.14
"30444","West Bengal","Haora",1948,6982.86
"30445","West Bengal","Haora",1949,7114.89
"30446","West Bengal","Haora",1950,6632.43
"30447","West Bengal","Haora",1951,6946.06
"30448","West Bengal","Haora",1952,6717.42
"30449","West Bengal","Haora",1953,5983.3
"30450","West Bengal","Haora",1954,6325.55
"30451","West Bengal","Haora",1955,6680.42
"30452","West Bengal","Haora",1956,7507.77
"30453","West Bengal","Haora",1957,5743.56
"30454","West Bengal","Haora",1958,6144.42
"30455","West Bengal","Haora",1959,7319.59
"30456","West Bengal","Haora",1960,6363.06
"30457","West Bengal","Haora",1961,6804.41
"30458","West Bengal","Haora",1962,5960.71
"30459","West Bengal","Haora",1963,7016.45
"30460","West Bengal","Haora",1964,6743.89
"30461","West Bengal","Haora",1965,6638.98
"30462","West Bengal","Haora",1966,6125.62
"30463","West Bengal","Haora",1967,6553.26
"30464","West Bengal","Haora",1968,6996.11
"30465","West Bengal","Haora",1969,7000.43
"30466","West Bengal","Haora",1970,7030.31
"30467","West Bengal","Haora",1971,8063.01
"30468","West Bengal","Haora",1972,5935.89
"30469","West Bengal","Haora",1973,7533.42
"30470","West Bengal","Haora",1974,6844.42
"30471","West Bengal","Haora",1975,6434.93
"30472","West Bengal","Haora",1976,6426.38
"30473","West Bengal","Haora",1977,7193.81
"30474","West Bengal","Haora",1978,7527.55
"30475","West Bengal","Haora",1979,5903.41
"30476","West Bengal","Haora",1980,6757.32
"30477","West Bengal","Haora",1981,6853.92
"30478","West Bengal","Haora",1982,6067.21
"30479","West Bengal","Haora",1983,6981.89
"30480","West Bengal","Haora",1984,7246.76
"30481","West Bengal","Haora",1985,6339.67
"30482","West Bengal","Haora",1986,7407.72
"30483","West Bengal","Haora",1987,6782.21
"30484","West Bengal","Haora",1988,7317.41
"30485","West Bengal","Haora",1989,6440.49
"30486","West Bengal","Haora",1990,8000.07
"30487","West Bengal","Haora",1991,6974.29
"30488","West Bengal","Haora",1992,6041.82
"30489","West Bengal","Haora",1993,7694.99
"30490","West Bengal","Haora",1994,7160.16
"30491","West Bengal","Haora",1995,6959.5
"30492","West Bengal","Haora",1996,6485.96
"30493","West Bengal","Haora",1997,7272.45
"30494","West Bengal","Haora",1998,7351.93
"30495","West Bengal","Haora",1999,7282.53
"30496","West Bengal","Haora",2000,6673.91
"30497","West Bengal","Haora",2001,6664.03
"30498","West Bengal","Haora",2002,6849.79
"30499","West Bengal","Kolkata",1901,6616.49
"30500","West Bengal","Kolkata",1902,6762.12
"30501","West Bengal","Kolkata",1903,6248.24
"30502","West Bengal","Kolkata",1904,6744.17
"30503","West Bengal","Kolkata",1905,7309.81
"30504","West Bengal","Kolkata",1906,6354.39
"30505","West Bengal","Kolkata",1907,6305.44
"30506","West Bengal","Kolkata",1908,6881.07
"30507","West Bengal","Kolkata",1909,6725.27
"30508","West Bengal","Kolkata",1910,6645.84
"30509","West Bengal","Kolkata",1911,6398.3
"30510","West Bengal","Kolkata",1912,6411.67
"30511","West Bengal","Kolkata",1913,7434
"30512","West Bengal","Kolkata",1914,6451.22
"30513","West Bengal","Kolkata",1915,7003.4
"30514","West Bengal","Kolkata",1916,7190.56
"30515","West Bengal","Kolkata",1917,7156.41
"30516","West Bengal","Kolkata",1918,6475.26
"30517","West Bengal","Kolkata",1919,6807.44
"30518","West Bengal","Kolkata",1920,6491.41
"30519","West Bengal","Kolkata",1921,6448.16
"30520","West Bengal","Kolkata",1922,7191.46
"30521","West Bengal","Kolkata",1923,6280.39
"30522","West Bengal","Kolkata",1924,6435.41
"30523","West Bengal","Kolkata",1925,6686.68
"30524","West Bengal","Kolkata",1926,7067.06
"30525","West Bengal","Kolkata",1927,6461.48
"30526","West Bengal","Kolkata",1928,7178.32
"30527","West Bengal","Kolkata",1929,6638.91
"30528","West Bengal","Kolkata",1930,6681.31
"30529","West Bengal","Kolkata",1931,6766.82
"30530","West Bengal","Kolkata",1932,6471.02
"30531","West Bengal","Kolkata",1933,7360.09
"30532","West Bengal","Kolkata",1934,6666.99
"30533","West Bengal","Kolkata",1935,5937.37
"30534","West Bengal","Kolkata",1936,7159.82
"30535","West Bengal","Kolkata",1937,7126.28
"30536","West Bengal","Kolkata",1938,5986.62
"30537","West Bengal","Kolkata",1939,7378.53
"30538","West Bengal","Kolkata",1940,6739.28
"30539","West Bengal","Kolkata",1941,7199.62
"30540","West Bengal","Kolkata",1942,6610.51
"30541","West Bengal","Kolkata",1943,6913.28
"30542","West Bengal","Kolkata",1944,6771.6
"30543","West Bengal","Kolkata",1945,6546.06
"30544","West Bengal","Kolkata",1946,6875.44
"30545","West Bengal","Kolkata",1947,6982.3
"30546","West Bengal","Kolkata",1948,6930.16
"30547","West Bengal","Kolkata",1949,7180.52
"30548","West Bengal","Kolkata",1950,6608.85
"30549","West Bengal","Kolkata",1951,6887.12
"30550","West Bengal","Kolkata",1952,6706.06
"30551","West Bengal","Kolkata",1953,6245.68
"30552","West Bengal","Kolkata",1954,6377.94
"30553","West Bengal","Kolkata",1955,6699.21
"30554","West Bengal","Kolkata",1956,7401.58
"30555","West Bengal","Kolkata",1957,5739.45
"30556","West Bengal","Kolkata",1958,6056.01
"30557","West Bengal","Kolkata",1959,7374.96
"30558","West Bengal","Kolkata",1960,6312.48
"30559","West Bengal","Kolkata",1961,6762.2
"30560","West Bengal","Kolkata",1962,5898.01
"30561","West Bengal","Kolkata",1963,6995.81
"30562","West Bengal","Kolkata",1964,6753.33
"30563","West Bengal","Kolkata",1965,6616.14
"30564","West Bengal","Kolkata",1966,6095.53
"30565","West Bengal","Kolkata",1967,6471.65
"30566","West Bengal","Kolkata",1968,6981.28
"30567","West Bengal","Kolkata",1969,7033.5
"30568","West Bengal","Kolkata",1970,6927.95
"30569","West Bengal","Kolkata",1971,8027.52
"30570","West Bengal","Kolkata",1972,5901.71
"30571","West Bengal","Kolkata",1973,7660.23
"30572","West Bengal","Kolkata",1974,6859.81
"30573","West Bengal","Kolkata",1975,6359.65
"30574","West Bengal","Kolkata",1976,6421.13
"30575","West Bengal","Kolkata",1977,7169.8
"30576","West Bengal","Kolkata",1978,7509.14
"30577","West Bengal","Kolkata",1979,5951.81
"30578","West Bengal","Kolkata",1980,6689.67
"30579","West Bengal","Kolkata",1981,6864.24
"30580","West Bengal","Kolkata",1982,6081.08
"30581","West Bengal","Kolkata",1983,6953.1
"30582","West Bengal","Kolkata",1984,7262.41
"30583","West Bengal","Kolkata",1985,6341.91
"30584","West Bengal","Kolkata",1986,7420.16
"30585","West Bengal","Kolkata",1987,6796.93
"30586","West Bengal","Kolkata",1988,7371.65
"30587","West Bengal","Kolkata",1989,6395.72
"30588","West Bengal","Kolkata",1990,7971.07
"30589","West Bengal","Kolkata",1991,6980.51
"30590","West Bengal","Kolkata",1992,5898.22
"30591","West Bengal","Kolkata",1993,7672.27
"30592","West Bengal","Kolkata",1994,7133.99
"30593","West Bengal","Kolkata",1995,6943.01
"30594","West Bengal","Kolkata",1996,6422.9
"30595","West Bengal","Kolkata",1997,7264.53
"30596","West Bengal","Kolkata",1998,7371.15
"30597","West Bengal","Kolkata",1999,7328.71
"30598","West Bengal","Kolkata",2000,6671.39
"30599","West Bengal","Kolkata",2001,6611.12
"30600","West Bengal","Kolkata",2002,6845.37
"30601","West Bengal","South 24 Parganas",1901,5382.52
"30602","West Bengal","South 24 Parganas",1902,5374.32
"30603","West Bengal","South 24 Parganas",1903,5047.62
"30604","West Bengal","South 24 Parganas",1904,5374.88
"30605","West Bengal","South 24 Parganas",1905,5810.01
"30606","West Bengal","South 24 Parganas",1906,5070.71
"30607","West Bengal","South 24 Parganas",1907,5001.37
"30608","West Bengal","South 24 Parganas",1908,5507.39
"30609","West Bengal","South 24 Parganas",1909,5274.91
"30610","West Bengal","South 24 Parganas",1910,5223.48
"30611","West Bengal","South 24 Parganas",1911,4949.66
"30612","West Bengal","South 24 Parganas",1912,5199.33
"30613","West Bengal","South 24 Parganas",1913,5985.41
"30614","West Bengal","South 24 Parganas",1914,5125.87
"30615","West Bengal","South 24 Parganas",1915,5701.76
"30616","West Bengal","South 24 Parganas",1916,5726.84
"30617","West Bengal","South 24 Parganas",1917,5752.49
"30618","West Bengal","South 24 Parganas",1918,5062.61
"30619","West Bengal","South 24 Parganas",1919,5415.66
"30620","West Bengal","South 24 Parganas",1920,5262.04
"30621","West Bengal","South 24 Parganas",1921,5166.81
"30622","West Bengal","South 24 Parganas",1922,5746.4
"30623","West Bengal","South 24 Parganas",1923,5117.53
"30624","West Bengal","South 24 Parganas",1924,5157.79
"30625","West Bengal","South 24 Parganas",1925,5386.62
"30626","West Bengal","South 24 Parganas",1926,5711.06
"30627","West Bengal","South 24 Parganas",1927,5066.22
"30628","West Bengal","South 24 Parganas",1928,5756.04
"30629","West Bengal","South 24 Parganas",1929,5385.15
"30630","West Bengal","South 24 Parganas",1930,5282.27
"30631","West Bengal","South 24 Parganas",1931,5393.4
"30632","West Bengal","South 24 Parganas",1932,5118.13
"30633","West Bengal","South 24 Parganas",1933,6035.52
"30634","West Bengal","South 24 Parganas",1934,5189.12
"30635","West Bengal","South 24 Parganas",1935,4530.49
"30636","West Bengal","South 24 Parganas",1936,5716.02
"30637","West Bengal","South 24 Parganas",1937,5677.86
"30638","West Bengal","South 24 Parganas",1938,4952.43
"30639","West Bengal","South 24 Parganas",1939,5966.93
"30640","West Bengal","South 24 Parganas",1940,5411.41
"30641","West Bengal","South 24 Parganas",1941,5887.92
"30642","West Bengal","South 24 Parganas",1942,5198.41
"30643","West Bengal","South 24 Parganas",1943,5441.91
"30644","West Bengal","South 24 Parganas",1944,5406.29
"30645","West Bengal","South 24 Parganas",1945,5161.16
"30646","West Bengal","South 24 Parganas",1946,5509.26
"30647","West Bengal","South 24 Parganas",1947,5710.87
"30648","West Bengal","South 24 Parganas",1948,5589.07
"30649","West Bengal","South 24 Parganas",1949,5689.25
"30650","West Bengal","South 24 Parganas",1950,5356.35
"30651","West Bengal","South 24 Parganas",1951,5541.2
"30652","West Bengal","South 24 Parganas",1952,5395.27
"30653","West Bengal","South 24 Parganas",1953,4812.93
"30654","West Bengal","South 24 Parganas",1954,5065
"30655","West Bengal","South 24 Parganas",1955,5225.88
"30656","West Bengal","South 24 Parganas",1956,5813.67
"30657","West Bengal","South 24 Parganas",1957,4689.47
"30658","West Bengal","South 24 Parganas",1958,4810.73
"30659","West Bengal","South 24 Parganas",1959,5891.57
"30660","West Bengal","South 24 Parganas",1960,5138.75
"30661","West Bengal","South 24 Parganas",1961,5516.36
"30662","West Bengal","South 24 Parganas",1962,4702.82
"30663","West Bengal","South 24 Parganas",1963,5465.21
"30664","West Bengal","South 24 Parganas",1964,5347.03
"30665","West Bengal","South 24 Parganas",1965,5419.7
"30666","West Bengal","South 24 Parganas",1966,5191.79
"30667","West Bengal","South 24 Parganas",1967,5373.38
"30668","West Bengal","South 24 Parganas",1968,5652.16
"30669","West Bengal","South 24 Parganas",1969,5554.49
"30670","West Bengal","South 24 Parganas",1970,5729.67
"30671","West Bengal","South 24 Parganas",1971,6316.04
"30672","West Bengal","South 24 Parganas",1972,4655.21
"30673","West Bengal","South 24 Parganas",1973,5863.89
"30674","West Bengal","South 24 Parganas",1974,5530.48
"30675","West Bengal","South 24 Parganas",1975,5239.67
"30676","West Bengal","South 24 Parganas",1976,5099
"30677","West Bengal","South 24 Parganas",1977,5712.43
"30678","West Bengal","South 24 Parganas",1978,5872.46
"30679","West Bengal","South 24 Parganas",1979,4617.64
"30680","West Bengal","South 24 Parganas",1980,5357.89
"30681","West Bengal","South 24 Parganas",1981,5477.4
"30682","West Bengal","South 24 Parganas",1982,4781.77
"30683","West Bengal","South 24 Parganas",1983,5582.99
"30684","West Bengal","South 24 Parganas",1984,5820.28
"30685","West Bengal","South 24 Parganas",1985,5068.97
"30686","West Bengal","South 24 Parganas",1986,5901.79
"30687","West Bengal","South 24 Parganas",1987,5607.24
"30688","West Bengal","South 24 Parganas",1988,5824.01
"30689","West Bengal","South 24 Parganas",1989,5047.49
"30690","West Bengal","South 24 Parganas",1990,6315.14
"30691","West Bengal","South 24 Parganas",1991,5607.33
"30692","West Bengal","South 24 Parganas",1992,4915.6
"30693","West Bengal","South 24 Parganas",1993,6239.38
"30694","West Bengal","South 24 Parganas",1994,5750.01
"30695","West Bengal","South 24 Parganas",1995,5602.81
"30696","West Bengal","South 24 Parganas",1996,5348.12
"30697","West Bengal","South 24 Parganas",1997,5822.45
"30698","West Bengal","South 24 Parganas",1998,5829.82
"30699","West Bengal","South 24 Parganas",1999,5898.72
"30700","West Bengal","South 24 Parganas",2000,5296.86
"30701","West Bengal","South 24 Parganas",2001,5398.11
"30702","West Bengal","South 24 Parganas",2002,5499.21
"30703","Jharkhand","Garhwa",1901,5828.5
"30704","Jharkhand","Garhwa",1902,5153.83
"30705","Jharkhand","Garhwa",1903,5112.81
"30706","Jharkhand","Garhwa",1904,6373.07
"30707","Jharkhand","Garhwa",1905,6343.96
"30708","Jharkhand","Garhwa",1906,6824.38
"30709","Jharkhand","Garhwa",1907,6411.8
"30710","Jharkhand","Garhwa",1908,6085.22
"30711","Jharkhand","Garhwa",1909,6216.69
"30712","Jharkhand","Garhwa",1910,6249.61
"30713","Jharkhand","Garhwa",1911,6141.12
"30714","Jharkhand","Garhwa",1912,5431.2
"30715","Jharkhand","Garhwa",1913,6897.81
"30716","Jharkhand","Garhwa",1914,5856.14
"30717","Jharkhand","Garhwa",1915,6192.29
"30718","Jharkhand","Garhwa",1916,6326.44
"30719","Jharkhand","Garhwa",1917,7025.93
"30720","Jharkhand","Garhwa",1918,5923.19
"30721","Jharkhand","Garhwa",1919,7552.87
"30722","Jharkhand","Garhwa",1920,6077.31
"30723","Jharkhand","Garhwa",1921,6197.3
"30724","Jharkhand","Garhwa",1922,6980.97
"30725","Jharkhand","Garhwa",1923,6862.01
"30726","Jharkhand","Garhwa",1924,6426.24
"30727","Jharkhand","Garhwa",1925,6232.39
"30728","Jharkhand","Garhwa",1926,6561.99
"30729","Jharkhand","Garhwa",1927,6506.6
"30730","Jharkhand","Garhwa",1928,6346.8
"30731","Jharkhand","Garhwa",1929,6480.94
"30732","Jharkhand","Garhwa",1930,5687.01
"30733","Jharkhand","Garhwa",1931,7099.04
"30734","Jharkhand","Garhwa",1932,6314.86
"30735","Jharkhand","Garhwa",1933,6654.46
"30736","Jharkhand","Garhwa",1934,6474.18
"30737","Jharkhand","Garhwa",1935,6321.26
"30738","Jharkhand","Garhwa",1936,7637.82
"30739","Jharkhand","Garhwa",1937,6555.97
"30740","Jharkhand","Garhwa",1938,6427.35
"30741","Jharkhand","Garhwa",1939,6622.32
"30742","Jharkhand","Garhwa",1940,6494.96
"30743","Jharkhand","Garhwa",1941,6288.2
"30744","Jharkhand","Garhwa",1942,7182.4
"30745","Jharkhand","Garhwa",1943,6969.43
"30746","Jharkhand","Garhwa",1944,7218.58
"30747","Jharkhand","Garhwa",1945,6409.64
"30748","Jharkhand","Garhwa",1946,7655.66
"30749","Jharkhand","Garhwa",1947,6499.72
"30750","Jharkhand","Garhwa",1948,7033.95
"30751","Jharkhand","Garhwa",1949,6720.45
"30752","Jharkhand","Garhwa",1950,6524.27
"30753","Jharkhand","Garhwa",1951,6154.12
"30754","Jharkhand","Garhwa",1952,5684.26
"30755","Jharkhand","Garhwa",1953,6068.25
"30756","Jharkhand","Garhwa",1954,5595.66
"30757","Jharkhand","Garhwa",1955,5532.21
"30758","Jharkhand","Garhwa",1956,7643.63
"30759","Jharkhand","Garhwa",1957,5840.32
"30760","Jharkhand","Garhwa",1958,6755.07
"30761","Jharkhand","Garhwa",1959,5990.5
"30762","Jharkhand","Garhwa",1960,6040.72
"30763","Jharkhand","Garhwa",1961,7045.18
"30764","Jharkhand","Garhwa",1962,6090.26
"30765","Jharkhand","Garhwa",1963,6808.22
"30766","Jharkhand","Garhwa",1964,6804.94
"30767","Jharkhand","Garhwa",1965,5220.23
"30768","Jharkhand","Garhwa",1966,4844.26
"30769","Jharkhand","Garhwa",1967,6577.8
"30770","Jharkhand","Garhwa",1968,5297.15
"30771","Jharkhand","Garhwa",1969,6189.98
"30772","Jharkhand","Garhwa",1970,6750
"30773","Jharkhand","Garhwa",1971,7572.45
"30774","Jharkhand","Garhwa",1972,6245.46
"30775","Jharkhand","Garhwa",1973,5927.78
"30776","Jharkhand","Garhwa",1974,5670.35
"30777","Jharkhand","Garhwa",1975,6078.21
"30778","Jharkhand","Garhwa",1976,5969.44
"30779","Jharkhand","Garhwa",1977,7275.26
"30780","Jharkhand","Garhwa",1978,7597.69
"30781","Jharkhand","Garhwa",1979,5594.13
"30782","Jharkhand","Garhwa",1980,6432.35
"30783","Jharkhand","Garhwa",1981,6060.16
"30784","Jharkhand","Garhwa",1982,7155.7
"30785","Jharkhand","Garhwa",1983,6078.06
"30786","Jharkhand","Garhwa",1984,6289.52
"30787","Jharkhand","Garhwa",1985,6053.79
"30788","Jharkhand","Garhwa",1986,6554.2
"30789","Jharkhand","Garhwa",1987,6336.72
"30790","Jharkhand","Garhwa",1988,6095.12
"30791","Jharkhand","Garhwa",1989,6085.14
"30792","Jharkhand","Garhwa",1990,7301.31
"30793","Jharkhand","Garhwa",1991,6886.06
"30794","Jharkhand","Garhwa",1992,4550.03
"30795","Jharkhand","Garhwa",1993,5158.22
"30796","Jharkhand","Garhwa",1994,6827.37
"30797","Jharkhand","Garhwa",1995,5777.67
"30798","Jharkhand","Garhwa",1996,6326.51
"30799","Jharkhand","Garhwa",1997,5309.73
"30800","Jharkhand","Garhwa",1998,5986.39
"30801","Jharkhand","Garhwa",1999,5585.76
"30802","Jharkhand","Garhwa",2000,4650.37
"30803","Jharkhand","Garhwa",2001,5355.09
"30804","Jharkhand","Garhwa",2002,5490.08
"30805","Jharkhand","Palamu",1901,6125.98
"30806","Jharkhand","Palamu",1902,5512.01
"30807","Jharkhand","Palamu",1903,5563.11
"30808","Jharkhand","Palamu",1904,7097.95
"30809","Jharkhand","Palamu",1905,6909.69
"30810","Jharkhand","Palamu",1906,7399.77
"30811","Jharkhand","Palamu",1907,6841.71
"30812","Jharkhand","Palamu",1908,6524.3
"30813","Jharkhand","Palamu",1909,6665.88
"30814","Jharkhand","Palamu",1910,6667.13
"30815","Jharkhand","Palamu",1911,6691.88
"30816","Jharkhand","Palamu",1912,5891.67
"30817","Jharkhand","Palamu",1913,7540.54
"30818","Jharkhand","Palamu",1914,6282.8
"30819","Jharkhand","Palamu",1915,6505.74
"30820","Jharkhand","Palamu",1916,6782.39
"30821","Jharkhand","Palamu",1917,7573.24
"30822","Jharkhand","Palamu",1918,6372.87
"30823","Jharkhand","Palamu",1919,8165.6
"30824","Jharkhand","Palamu",1920,6683.7
"30825","Jharkhand","Palamu",1921,6752.44
"30826","Jharkhand","Palamu",1922,7463.42
"30827","Jharkhand","Palamu",1923,7283.41
"30828","Jharkhand","Palamu",1924,6876.25
"30829","Jharkhand","Palamu",1925,6837.57
"30830","Jharkhand","Palamu",1926,7075.76
"30831","Jharkhand","Palamu",1927,7015.83
"30832","Jharkhand","Palamu",1928,6943.28
"30833","Jharkhand","Palamu",1929,6861.94
"30834","Jharkhand","Palamu",1930,6135.44
"30835","Jharkhand","Palamu",1931,7436.78
"30836","Jharkhand","Palamu",1932,6866.75
"30837","Jharkhand","Palamu",1933,7173.69
"30838","Jharkhand","Palamu",1934,7033.71
"30839","Jharkhand","Palamu",1935,6768.56
"30840","Jharkhand","Palamu",1936,8204.55
"30841","Jharkhand","Palamu",1937,7036.04
"30842","Jharkhand","Palamu",1938,6823.75
"30843","Jharkhand","Palamu",1939,7089.79
"30844","Jharkhand","Palamu",1940,6931.58
"30845","Jharkhand","Palamu",1941,6968.23
"30846","Jharkhand","Palamu",1942,7769.06
"30847","Jharkhand","Palamu",1943,7683.78
"30848","Jharkhand","Palamu",1944,7703.52
"30849","Jharkhand","Palamu",1945,6969.32
"30850","Jharkhand","Palamu",1946,8217.37
"30851","Jharkhand","Palamu",1947,6997.84
"30852","Jharkhand","Palamu",1948,7421.07
"30853","Jharkhand","Palamu",1949,7227.51
"30854","Jharkhand","Palamu",1950,6992.21
"30855","Jharkhand","Palamu",1951,6681.44
"30856","Jharkhand","Palamu",1952,6146.58
"30857","Jharkhand","Palamu",1953,6493.74
"30858","Jharkhand","Palamu",1954,5994.04
"30859","Jharkhand","Palamu",1955,5761.05
"30860","Jharkhand","Palamu",1956,8253.83
"30861","Jharkhand","Palamu",1957,6173.29
"30862","Jharkhand","Palamu",1958,7401.98
"30863","Jharkhand","Palamu",1959,6452.42
"30864","Jharkhand","Palamu",1960,6465.2
"30865","Jharkhand","Palamu",1961,7412.64
"30866","Jharkhand","Palamu",1962,6522.56
"30867","Jharkhand","Palamu",1963,7130.3
"30868","Jharkhand","Palamu",1964,7369.44
"30869","Jharkhand","Palamu",1965,5835.12
"30870","Jharkhand","Palamu",1966,5129.44
"30871","Jharkhand","Palamu",1967,6992.15
"30872","Jharkhand","Palamu",1968,5708.61
"30873","Jharkhand","Palamu",1969,6829.49
"30874","Jharkhand","Palamu",1970,7228.89
"30875","Jharkhand","Palamu",1971,8149.26
"30876","Jharkhand","Palamu",1972,6809.84
"30877","Jharkhand","Palamu",1973,6418.66
"30878","Jharkhand","Palamu",1974,6135.95
"30879","Jharkhand","Palamu",1975,6569.75
"30880","Jharkhand","Palamu",1976,6425.38
"30881","Jharkhand","Palamu",1977,7776.54
"30882","Jharkhand","Palamu",1978,8329.04
"30883","Jharkhand","Palamu",1979,6025.66
"30884","Jharkhand","Palamu",1980,7006.83
"30885","Jharkhand","Palamu",1981,6274.65
"30886","Jharkhand","Palamu",1982,7432.93
"30887","Jharkhand","Palamu",1983,6668.15
"30888","Jharkhand","Palamu",1984,6913.3
"30889","Jharkhand","Palamu",1985,6524.63
"30890","Jharkhand","Palamu",1986,7046.65
"30891","Jharkhand","Palamu",1987,7011.34
"30892","Jharkhand","Palamu",1988,6600.28
"30893","Jharkhand","Palamu",1989,6675.63
"30894","Jharkhand","Palamu",1990,7907.59
"30895","Jharkhand","Palamu",1991,7503.42
"30896","Jharkhand","Palamu",1992,4971.51
"30897","Jharkhand","Palamu",1993,5684.06
"30898","Jharkhand","Palamu",1994,7260.45
"30899","Jharkhand","Palamu",1995,6155.55
"30900","Jharkhand","Palamu",1996,6646.86
"30901","Jharkhand","Palamu",1997,6073.18
"30902","Jharkhand","Palamu",1998,6346.68
"30903","Jharkhand","Palamu",1999,5984.49
"30904","Jharkhand","Palamu",2000,5208.78
"30905","Jharkhand","Palamu",2001,5667.79
"30906","Jharkhand","Palamu",2002,5856.91
"30907","Jharkhand","Chatra",1901,5926.4
"30908","Jharkhand","Chatra",1902,5500.58
"30909","Jharkhand","Chatra",1903,5406.83
"30910","Jharkhand","Chatra",1904,7071.78
"30911","Jharkhand","Chatra",1905,6692.47
"30912","Jharkhand","Chatra",1906,7207.19
"30913","Jharkhand","Chatra",1907,6533.91
"30914","Jharkhand","Chatra",1908,6277.35
"30915","Jharkhand","Chatra",1909,6514.52
"30916","Jharkhand","Chatra",1910,6484.41
"30917","Jharkhand","Chatra",1911,6623.18
"30918","Jharkhand","Chatra",1912,5798.52
"30919","Jharkhand","Chatra",1913,7468.62
