State.ID,District.ID,Year,Avg.Monthly.Rainfall
Assam,"Karbi Anglong",1975,742.1125
Assam,"Karbi Anglong",1976,747.469166666667
Assam,"Karbi Anglong",1977,904.92
Assam,"Karbi Anglong",1978,732.9275
Assam,"Karbi Anglong",1979,692.2675
Assam,"Karbi Anglong",1980,820.23
Assam,"Karbi Anglong",1981,769.966666666667
Assam,"Karbi Anglong",1982,745.809166666667
Assam,"Karbi Anglong",1983,844.014166666667
Assam,"Karbi Anglong",1984,794.534166666667
Assam,"Karbi Anglong",1985,769.3025
Assam,"Karbi Anglong",1986,729.545833333333
Assam,"Karbi Anglong",1987,802.535833333333
Assam,"Karbi Anglong",1988,889.999166666667
Assam,"Karbi Anglong",1989,795.365833333333
Assam,"Karbi Anglong",1990,763.701666666667
Assam,"Karbi Anglong",1991,835.135833333333
Assam,"Karbi Anglong",1992,777.529166666667
Assam,"Karbi Anglong",1993,843.913333333333
Assam,"Karbi Anglong",1994,761.4325
Assam,"Karbi Anglong",1995,787.346666666667
Assam,"Karbi Anglong",1996,797.658333333333
Assam,"Karbi Anglong",1997,740.255833333333
Assam,"Karbi Anglong",1998,777.2125
Assam,"Karbi Anglong",1999,743.565
Assam,"Karbi Anglong",2000,787.823333333333
Assam,"Karbi Anglong",2001,771.0425
Assam,"Karbi Anglong",2002,789.054166666667
Assam,"North Cachar Hills",1901,953.835
Assam,"North Cachar Hills",1902,993.1925
Assam,"North Cachar Hills",1903,997.246666666667
Assam,"North Cachar Hills",1904,981.046666666667
Assam,"North Cachar Hills",1905,1078.39333333333
Assam,"North Cachar Hills",1906,979.825833333333
Assam,"North Cachar Hills",1907,953.7125
Assam,"North Cachar Hills",1908,913.87
Assam,"North Cachar Hills",1909,917.180833333333
Assam,"North Cachar Hills",1910,1070.98
Assam,"North Cachar Hills",1911,1097.26583333333
Assam,"North Cachar Hills",1912,1009.5925
Assam,"North Cachar Hills",1913,1024.46916666667
Assam,"North Cachar Hills",1914,943.145
Assam,"North Cachar Hills",1915,1084.80916666667
Assam,"North Cachar Hills",1916,1028.40166666667
Assam,"North Cachar Hills",1917,984.105
Assam,"North Cachar Hills",1918,998.681666666667
Assam,"North Cachar Hills",1919,936.691666666667
Assam,"North Cachar Hills",1920,959.855
Assam,"North Cachar Hills",1921,1066.35083333333
Assam,"North Cachar Hills",1922,963.67
Assam,"North Cachar Hills",1923,900.211666666667
Assam,"North Cachar Hills",1924,1027.38166666667
Assam,"North Cachar Hills",1925,960.860833333333
Assam,"North Cachar Hills",1926,949.164166666667
Assam,"North Cachar Hills",1927,1006.0525
Assam,"North Cachar Hills",1928,973.853333333333
Assam,"North Cachar Hills",1929,1035.93916666667
Assam,"North Cachar Hills",1930,963.034166666667
Assam,"North Cachar Hills",1931,1008.345
Assam,"North Cachar Hills",1932,951.22
Assam,"North Cachar Hills",1933,908.2
Assam,"North Cachar Hills",1934,1024.1325
Assam,"North Cachar Hills",1935,939.308333333333
Assam,"North Cachar Hills",1936,983.026666666667
Assam,"North Cachar Hills",1937,932.935
Assam,"North Cachar Hills",1938,1113.975
Assam,"North Cachar Hills",1939,934.225
Assam,"North Cachar Hills",1940,1004.9525
Assam,"North Cachar Hills",1941,1001.205
Assam,"North Cachar Hills",1942,938.175833333333
Assam,"North Cachar Hills",1943,1003.55833333333
Assam,"North Cachar Hills",1944,918.415
Assam,"North Cachar Hills",1945,986.5175
Assam,"North Cachar Hills",1946,991.515833333333
Assam,"North Cachar Hills",1947,1057.12833333333
Assam,"North Cachar Hills",1948,1120.63583333333
Assam,"North Cachar Hills",1949,1085.86166666667
Assam,"North Cachar Hills",1950,949.653333333333
Assam,"North Cachar Hills",1951,1099.41
Assam,"North Cachar Hills",1952,1143.1725
Assam,"North Cachar Hills",1953,999.815833333333
Assam,"North Cachar Hills",1954,1016.80166666667
Assam,"North Cachar Hills",1955,1026.69083333333
Assam,"North Cachar Hills",1956,1078.66166666667
Assam,"North Cachar Hills",1957,983.470833333333
Assam,"North Cachar Hills",1958,965.731666666667
Assam,"North Cachar Hills",1959,1072.96
Assam,"North Cachar Hills",1960,889.911666666667
Assam,"North Cachar Hills",1961,999.650833333333
Assam,"North Cachar Hills",1962,877.358333333333
Assam,"North Cachar Hills",1963,996.255833333333
Assam,"North Cachar Hills",1964,1083.37333333333
Assam,"North Cachar Hills",1965,1027.9375
Assam,"North Cachar Hills",1966,1002.93583333333
Assam,"North Cachar Hills",1967,909.120833333333
Assam,"North Cachar Hills",1968,975.271666666667
Assam,"North Cachar Hills",1969,1002.30416666667
Assam,"North Cachar Hills",1970,1030.15833333333
Assam,"North Cachar Hills",1971,855.933333333333
Assam,"North Cachar Hills",1972,906.260833333333
Assam,"North Cachar Hills",1973,1034.17666666667
Assam,"North Cachar Hills",1974,1080.0725
Assam,"North Cachar Hills",1975,929.041666666667
Assam,"North Cachar Hills",1976,937.93
Assam,"North Cachar Hills",1977,1105.87
Assam,"North Cachar Hills",1978,891.894166666667
Assam,"North Cachar Hills",1979,877.895833333333
Assam,"North Cachar Hills",1980,1023.99166666667
Assam,"North Cachar Hills",1981,994.870833333333
Assam,"North Cachar Hills",1982,937.474166666667
Assam,"North Cachar Hills",1983,1087.32666666667
Assam,"North Cachar Hills",1984,994.981666666667
Assam,"North Cachar Hills",1985,961.161666666667
Assam,"North Cachar Hills",1986,911.0575
Assam,"North Cachar Hills",1987,1019.75916666667
Assam,"North Cachar Hills",1988,1099.9975
Assam,"North Cachar Hills",1989,975.085833333333
Assam,"North Cachar Hills",1990,972.404166666667
Assam,"North Cachar Hills",1991,1060.96333333333
Assam,"North Cachar Hills",1992,973.1425
Assam,"North Cachar Hills",1993,1075.20333333333
Assam,"North Cachar Hills",1994,970.579166666667
Assam,"North Cachar Hills",1995,976.748333333333
Assam,"North Cachar Hills",1996,1028.6225
Assam,"North Cachar Hills",1997,939.925833333333
Assam,"North Cachar Hills",1998,988.218333333333
Assam,"North Cachar Hills",1999,927.251666666667
Assam,"North Cachar Hills",2000,1005.36166666667
Assam,"North Cachar Hills",2001,982.785833333333
Assam,"North Cachar Hills",2002,1006.61916666667
Assam,Cachar,1901,930.250833333333
Assam,Cachar,1902,946.605
Assam,Cachar,1903,951.6275
Assam,Cachar,1904,933.641666666667
Assam,Cachar,1905,1057.16416666667
Assam,Cachar,1906,951.84
Assam,Cachar,1907,908.744166666667
Assam,Cachar,1908,854.339166666667
Assam,Cachar,1909,879.905833333333
Assam,Cachar,1910,1016.77166666667
Assam,Cachar,1911,1053.65083333333
Assam,Cachar,1912,955.221666666667
Assam,Cachar,1913,979.806666666667
Assam,Cachar,1914,897.5725
Assam,Cachar,1915,1031.78333333333
Assam,Cachar,1916,1034.51416666667
Assam,Cachar,1917,938.793333333333
Assam,Cachar,1918,964.0825
Assam,Cachar,1919,887.273333333333
Assam,Cachar,1920,919.634166666667
Assam,Cachar,1921,1000.42333333333
Assam,Cachar,1922,944.868333333333
Assam,Cachar,1923,879.819166666667
Assam,Cachar,1924,979.918333333333
Assam,Cachar,1925,915.719166666667
Assam,Cachar,1926,905.765833333333
Assam,Cachar,1927,962.515
Assam,Cachar,1928,934.304166666667
Assam,Cachar,1929,989.281666666667
Assam,Cachar,1930,925.478333333333
Assam,Cachar,1931,933.03
Assam,Cachar,1932,923.185833333333
Assam,Cachar,1933,867.728333333333
Assam,Cachar,1934,996.054166666667
Assam,Cachar,1935,903.990833333333
Assam,Cachar,1936,938.461666666667
Assam,Cachar,1937,896.2575
Assam,Cachar,1938,1055.59583333333
Assam,Cachar,1939,930.163333333333
Assam,Cachar,1940,946.25
Assam,Cachar,1941,954.0725
Assam,Cachar,1942,914.540833333333
Assam,Cachar,1943,952.318333333333
Assam,Cachar,1944,887.303333333333
Assam,Cachar,1945,940.195833333333
Assam,Cachar,1946,952.920833333333
Assam,Cachar,1947,1026.88083333333
Assam,Cachar,1948,1082.215
Assam,Cachar,1949,1060.29916666667
Assam,Cachar,1950,904.311666666667
Assam,Cachar,1951,1068.15916666667
Assam,Cachar,1952,1114.49833333333
Assam,Cachar,1953,973.5975
Assam,Cachar,1954,995.045833333333
Assam,Cachar,1955,981.889166666667
Assam,Cachar,1956,1040.865
Assam,Cachar,1957,953.399166666667
Assam,Cachar,1958,954.435
Assam,Cachar,1959,1061.455
Assam,Cachar,1960,867.058333333333
Assam,Cachar,1961,935.098333333333
Assam,Cachar,1962,846.475
Assam,Cachar,1963,933.9175
Assam,Cachar,1964,1062.00166666667
Assam,Cachar,1965,969.575
Assam,Cachar,1966,955.17
Assam,Cachar,1967,873.576666666667
Assam,Cachar,1968,952.525833333333
Assam,Cachar,1969,985.14
Assam,Cachar,1970,980.226666666667
Assam,Cachar,1971,783.040833333333
Assam,Cachar,1972,837.243333333333
Assam,Cachar,1973,978.936666666667
Assam,Cachar,1974,1064.08583333333
Assam,Cachar,1975,879.8025
Assam,Cachar,1976,908.766666666667
Assam,Cachar,1977,1026.22
Assam,Cachar,1978,836.099166666667
Assam,Cachar,1979,838.840833333333
Assam,Cachar,1980,953.4275
Assam,Cachar,1981,960.925833333333
Assam,Cachar,1982,895.345
Assam,Cachar,1983,1039.22083333333
Assam,Cachar,1984,968.055833333333
Assam,Cachar,1985,904.298333333333
Assam,Cachar,1986,874.8025
Assam,Cachar,1987,967.175
Assam,Cachar,1988,1053.54333333333
Assam,Cachar,1989,919.329166666667
Assam,Cachar,1990,914.593333333333
Assam,Cachar,1991,1012.3
Assam,Cachar,1992,915.423333333333
Assam,Cachar,1993,1030.1275
Assam,Cachar,1994,928.893333333333
Assam,Cachar,1995,916.951666666667
Assam,Cachar,1996,993.7975
Assam,Cachar,1997,890.899166666667
Assam,Cachar,1998,948.076666666667
Assam,Cachar,1999,880.933333333333
Assam,Cachar,2000,959.520833333333
Assam,Cachar,2001,958.734166666667
Assam,Cachar,2002,971.6225
Assam,Karimganj,1901,879.491666666667
Assam,Karimganj,1902,881.439166666667
Assam,Karimganj,1903,879.1625
Assam,Karimganj,1904,865.6075
Assam,Karimganj,1905,997.315
Assam,Karimganj,1906,892.680833333333
Assam,Karimganj,1907,850.945833333333
Assam,Karimganj,1908,762.624166666667
Assam,Karimganj,1909,823.495833333333
Assam,Karimganj,1910,936.691666666667
Assam,Karimganj,1911,974.236666666667
Assam,Karimganj,1912,913.205833333333
Assam,Karimganj,1913,928.631666666667
Assam,Karimganj,1914,836.799166666667
Assam,Karimganj,1915,960.914166666667
Assam,Karimganj,1916,974.323333333333
Assam,Karimganj,1917,891.6075
Assam,Karimganj,1918,899.471666666667
Assam,Karimganj,1919,831.148333333333
Assam,Karimganj,1920,848.571666666667
Assam,Karimganj,1921,935.705
Assam,Karimganj,1922,899.969166666667
Assam,Karimganj,1923,836.210833333333
Assam,Karimganj,1924,920.726666666667
Assam,Karimganj,1925,855.41
Assam,Karimganj,1926,849.9925
Assam,Karimganj,1927,903.159166666667
Assam,Karimganj,1928,880.758333333333
Assam,Karimganj,1929,911.174166666667
Assam,Karimganj,1930,853.169166666667
Assam,Karimganj,1931,868.68
Assam,Karimganj,1932,887.550833333333
Assam,Karimganj,1933,814.789166666667
Assam,Karimganj,1934,948.393333333333
Assam,Karimganj,1935,846.0025
Assam,Karimganj,1936,883.146666666667
Assam,Karimganj,1937,843.7975
Assam,Karimganj,1938,981.581666666667
Assam,Karimganj,1939,881.3225
Assam,Karimganj,1940,873.195833333333
Assam,Karimganj,1941,892.591666666667
Assam,Karimganj,1942,849.098333333333
Assam,Karimganj,1943,884.093333333333
Assam,Karimganj,1944,831.061666666667
Assam,Karimganj,1945,870.905833333333
Assam,Karimganj,1946,902.613333333333
Assam,Karimganj,1947,961.839166666667
Assam,Karimganj,1948,1013.80416666667
Assam,Karimganj,1949,1024.21
Assam,Karimganj,1950,833.158333333333
Assam,Karimganj,1951,1004.03583333333
Assam,Karimganj,1952,1039.9525
Assam,Karimganj,1953,911.635
Assam,Karimganj,1954,933.599166666667
Assam,Karimganj,1955,917.248333333333
Assam,Karimganj,1956,961.180833333333
Assam,Karimganj,1957,892.241666666667
Assam,Karimganj,1958,906.024166666667
Assam,Karimganj,1959,991.761666666667
Assam,Karimganj,1960,813.935833333333
Assam,Karimganj,1961,867.520833333333
Assam,Karimganj,1962,796.47
Assam,Karimganj,1963,867.535
Assam,Karimganj,1964,1006.5375
Assam,Karimganj,1965,906.3475
Assam,Karimganj,1966,899.490833333333
Assam,Karimganj,1967,813.4275
Assam,Karimganj,1968,894.3775
Assam,Karimganj,1969,921.059166666667
Assam,Karimganj,1970,915.33
Assam,Karimganj,1971,702.2325
Assam,Karimganj,1972,770.773333333333
Assam,Karimganj,1973,909.451666666667
Assam,Karimganj,1974,999.98
Assam,Karimganj,1975,819.448333333333
Assam,Karimganj,1976,856.946666666667
Assam,Karimganj,1977,970.140833333333
Assam,Karimganj,1978,777.865833333333
Assam,Karimganj,1979,788.351666666667
Assam,Karimganj,1980,875.54
Assam,Karimganj,1981,909.941666666667
Assam,Karimganj,1982,837.894166666667
Assam,Karimganj,1983,971.065833333333
Assam,Karimganj,1984,920.89
Assam,Karimganj,1985,839.523333333333
Assam,Karimganj,1986,835.655833333333
Assam,Karimganj,1987,912.5775
Assam,Karimganj,1988,997.08
Assam,Karimganj,1989,872.843333333333
Assam,Karimganj,1990,853.198333333333
Assam,Karimganj,1991,947.706666666667
Assam,Karimganj,1992,850.931666666667
Assam,Karimganj,1993,962.5675
Assam,Karimganj,1994,872.049166666667
Assam,Karimganj,1995,848.546666666667
Assam,Karimganj,1996,934.925
Assam,Karimganj,1997,834.183333333333
Assam,Karimganj,1998,895.371666666667
Assam,Karimganj,1999,827.165
Assam,Karimganj,2000,901.761666666667
Assam,Karimganj,2001,890.309166666667
Assam,Karimganj,2002,913.608333333333
Assam,Hailakandi,1901,905.459166666667
Assam,Hailakandi,1902,906.676666666667
Assam,Hailakandi,1903,912.229166666667
Assam,Hailakandi,1904,896.6675
Assam,Hailakandi,1905,1025.96916666667
Assam,Hailakandi,1906,922.456666666667
Assam,Hailakandi,1907,871.495
Assam,Hailakandi,1908,812.3025
Assam,Hailakandi,1909,848.206666666667
Assam,Hailakandi,1910,974.920833333333
Assam,Hailakandi,1911,1012.41166666667
Assam,Hailakandi,1912,930.831666666667
Assam,Hailakandi,1913,944.340833333333
Assam,Hailakandi,1914,864.056666666667
Assam,Hailakandi,1915,988.525
Assam,Hailakandi,1916,1009.47416666667
Assam,Hailakandi,1917,904.860833333333
Assam,Hailakandi,1918,929.685
Assam,Hailakandi,1919,856.376666666667
Assam,Hailakandi,1920,884.389166666667
Assam,Hailakandi,1921,958.265833333333
Assam,Hailakandi,1922,923.764166666667
Assam,Hailakandi,1923,855.931666666667
Assam,Hailakandi,1924,945.671666666667
Assam,Hailakandi,1925,886.056666666667
Assam,Hailakandi,1926,874.069166666667
Assam,Hailakandi,1927,927.184166666667
Assam,Hailakandi,1928,910.465833333333
Assam,Hailakandi,1929,944.668333333333
Assam,Hailakandi,1930,892.748333333333
Assam,Hailakandi,1931,894.751666666667
Assam,Hailakandi,1932,909.783333333333
Assam,Hailakandi,1933,839.515
Assam,Hailakandi,1934,968.495
Assam,Hailakandi,1935,874.064166666667
Assam,Hailakandi,1936,902.898333333333
Assam,Hailakandi,1937,867.773333333333
Assam,Hailakandi,1938,1011.62916666667
Assam,Hailakandi,1939,911.836666666667
Assam,Hailakandi,1940,904.185
Assam,Hailakandi,1941,917.409166666667
Assam,Hailakandi,1942,886.2825
Assam,Hailakandi,1943,910.288333333333
Assam,Hailakandi,1944,860.529166666667
Assam,Hailakandi,1945,904.076666666667
Assam,Hailakandi,1946,923.419166666667
Assam,Hailakandi,1947,1001.41666666667
Assam,Hailakandi,1948,1044.53166666667
Assam,Hailakandi,1949,1032.24666666667
Assam,Hailakandi,1950,870.116666666667
Assam,Hailakandi,1951,1038.785
Assam,Hailakandi,1952,1082.49
Assam,Hailakandi,1953,951.204166666667
Assam,Hailakandi,1954,967.978333333333
Assam,Hailakandi,1955,947.3125
Assam,Hailakandi,1956,993.774166666667
Assam,Hailakandi,1957,923.814166666667
Assam,Hailakandi,1958,924.8825
Assam,Hailakandi,1959,1029.10833333333
Assam,Hailakandi,1960,841.353333333333
Assam,Hailakandi,1961,890.6325
Assam,Hailakandi,1962,824.976666666667
Assam,Hailakandi,1963,893.9275
Assam,Hailakandi,1964,1036.87416666667
Assam,Hailakandi,1965,932.361666666667
Assam,Hailakandi,1966,919.4475
Assam,Hailakandi,1967,844.389166666667
Assam,Hailakandi,1968,922.9925
Assam,Hailakandi,1969,957.6425
Assam,Hailakandi,1970,940.993333333333
Assam,Hailakandi,1971,735.26
Assam,Hailakandi,1972,797.286666666667
Assam,Hailakandi,1973,941.495
Assam,Hailakandi,1974,1041.23666666667
Assam,Hailakandi,1975,847.098333333333
Assam,Hailakandi,1976,884.849166666667
Assam,Hailakandi,1977,978.94
Assam,Hailakandi,1978,800.475833333333
Assam,Hailakandi,1979,809.926666666667
Assam,Hailakandi,1980,898.461666666667
Assam,Hailakandi,1981,929.57
Assam,Hailakandi,1982,864.016666666667
Assam,Hailakandi,1983,999.141666666667
Assam,Hailakandi,1984,944.851666666667
Assam,Hailakandi,1985,865.066666666667
Assam,Hailakandi,1986,851.444166666667
Assam,Hailakandi,1987,933.925833333333
Assam,Hailakandi,1988,1017.24083333333
Assam,Hailakandi,1989,882.724166666667
Assam,Hailakandi,1990,877.168333333333
Assam,Hailakandi,1991,969.368333333333
Assam,Hailakandi,1992,876.8575
Assam,Hailakandi,1993,990.829166666667
Assam,Hailakandi,1994,895.723333333333
Assam,Hailakandi,1995,878.015
Assam,Hailakandi,1996,961.880833333333
Assam,Hailakandi,1997,858.85
Assam,Hailakandi,1998,915.565833333333
Assam,Hailakandi,1999,847.86
Assam,Hailakandi,2000,923.315833333333
Assam,Hailakandi,2001,928.784166666667
Assam,Hailakandi,2002,942.059166666667
"West Bengal",Darjiling,1901,575.231666666667
"West Bengal",Darjiling,1902,612.075833333333
"West Bengal",Darjiling,1903,618.98
"West Bengal",Darjiling,1904,645.648333333333
"West Bengal",Darjiling,1905,619.6525
"West Bengal",Darjiling,1906,614.539166666667
"West Bengal",Darjiling,1907,632.236666666667
"West Bengal",Darjiling,1908,562.260833333333
"West Bengal",Darjiling,1909,646.979166666667
"West Bengal",Darjiling,1910,636.670833333333
"West Bengal",Darjiling,1911,644.580833333333
"West Bengal",Darjiling,1912,617.390833333333
"West Bengal",Darjiling,1913,662.06
"West Bengal",Darjiling,1914,632.568333333333
"West Bengal",Darjiling,1915,671.156666666667
"West Bengal",Darjiling,1916,612.835
"West Bengal",Darjiling,1917,697.250833333333
"West Bengal",Darjiling,1918,647.564166666667
"West Bengal",Darjiling,1919,631.05
"West Bengal",Darjiling,1920,583.196666666667
"West Bengal",Darjiling,1921,665.753333333333
"West Bengal",Darjiling,1922,653.070833333333
"West Bengal",Darjiling,1923,572.720833333333
"West Bengal",Darjiling,1924,623.66
"West Bengal",Darjiling,1925,597.143333333333
"West Bengal",Darjiling,1926,596.535
"West Bengal",Darjiling,1927,625.903333333333
"West Bengal",Darjiling,1928,615.379166666667
"West Bengal",Darjiling,1929,659.329166666667
"West Bengal",Darjiling,1930,582.128333333333
"West Bengal",Darjiling,1931,670.4975
"West Bengal",Darjiling,1932,578.085
"West Bengal",Darjiling,1933,620.1125
"West Bengal",Darjiling,1934,689.070833333333
"West Bengal",Darjiling,1935,577.105
"West Bengal",Darjiling,1936,669.88
"West Bengal",Darjiling,1937,600.8175
"West Bengal",Darjiling,1938,647.630833333333
"West Bengal",Darjiling,1939,622.5875
"West Bengal",Darjiling,1940,640.955833333333
"West Bengal",Darjiling,1941,610.0125
"West Bengal",Darjiling,1942,651.310833333333
"West Bengal",Darjiling,1943,628.099166666667
"West Bengal",Darjiling,1944,572.6325
"West Bengal",Darjiling,1945,660.544166666667
"West Bengal",Darjiling,1946,640.1825
"West Bengal",Darjiling,1947,631.923333333333
"West Bengal",Darjiling,1948,648.558333333333
"West Bengal",Darjiling,1949,692.534166666667
"West Bengal",Darjiling,1950,606.064166666667
"West Bengal",Darjiling,1951,665.6575
"West Bengal",Darjiling,1952,658.780833333333
"West Bengal",Darjiling,1953,603.1475
"West Bengal",Darjiling,1954,646.165
"West Bengal",Darjiling,1955,642.1875
"West Bengal",Darjiling,1956,653.153333333333
"West Bengal",Darjiling,1957,522.566666666667
"West Bengal",Darjiling,1958,610.3675
"West Bengal",Darjiling,1959,614.855833333333
"West Bengal",Darjiling,1960,532.520833333333
"West Bengal",Darjiling,1961,547.953333333333
"West Bengal",Darjiling,1962,628.048333333333
"West Bengal",Darjiling,1963,639.4075
"West Bengal",Darjiling,1964,589.619166666667
"West Bengal",Darjiling,1965,544.079166666667
"West Bengal",Darjiling,1966,550.564166666667
"West Bengal",Darjiling,1967,535.594166666667
"West Bengal",Darjiling,1968,622.016666666667
"West Bengal",Darjiling,1969,616.71
"West Bengal",Darjiling,1970,580.941666666667
"West Bengal",Darjiling,1971,664.465
"West Bengal",Darjiling,1972,551.299166666667
"West Bengal",Darjiling,1973,680.836666666667
"West Bengal",Darjiling,1974,637.448333333333
"West Bengal",Darjiling,1975,619.785833333333
"West Bengal",Darjiling,1976,583.491666666667
"West Bengal",Darjiling,1977,622.1625
"West Bengal",Darjiling,1978,645.510833333333
"West Bengal",Darjiling,1979,603.104166666667
"West Bengal",Darjiling,1980,594.055
"West Bengal",Darjiling,1981,622.160833333333
"West Bengal",Darjiling,1982,562.500833333333
"West Bengal",Darjiling,1983,586.401666666667
"West Bengal",Darjiling,1984,707.77
"West Bengal",Darjiling,1985,641.988333333333
"West Bengal",Darjiling,1986,589.888333333333
"West Bengal",Darjiling,1987,748.496666666667
"West Bengal",Darjiling,1988,645.215
"West Bengal",Darjiling,1989,680.37
"West Bengal",Darjiling,1990,617.079166666667
"West Bengal",Darjiling,1991,645.5975
"West Bengal",Darjiling,1992,588.088333333333
"West Bengal",Darjiling,1993,617.585
"West Bengal",Darjiling,1994,577.7975
"West Bengal",Darjiling,1995,550.344166666667
"West Bengal",Darjiling,1996,541.766666666667
"West Bengal",Darjiling,1997,634.875
"West Bengal",Darjiling,1998,605.93
"West Bengal",Darjiling,1999,598.065
"West Bengal",Darjiling,2000,591.324166666667
"West Bengal",Darjiling,2001,591.0625
"West Bengal",Darjiling,2002,613.37
"West Bengal",Jalpaiguri,1901,656.389166666667
"West Bengal",Jalpaiguri,1902,682.514166666667
"West Bengal",Jalpaiguri,1903,693.975
"West Bengal",Jalpaiguri,1904,714.960833333333
"West Bengal",Jalpaiguri,1905,693.286666666667
"West Bengal",Jalpaiguri,1906,681.159166666667
"West Bengal",Jalpaiguri,1907,709.299166666667
"West Bengal",Jalpaiguri,1908,634.1275
"West Bengal",Jalpaiguri,1909,722.165
"West Bengal",Jalpaiguri,1910,697.906666666667
"West Bengal",Jalpaiguri,1911,732.994166666667
"West Bengal",Jalpaiguri,1912,708.6975
"West Bengal",Jalpaiguri,1913,737.746666666667
"West Bengal",Jalpaiguri,1914,705.3975
"West Bengal",Jalpaiguri,1915,751.679166666667
"West Bengal",Jalpaiguri,1916,676.3025
"West Bengal",Jalpaiguri,1917,788.945833333333
"West Bengal",Jalpaiguri,1918,727.3325
"West Bengal",Jalpaiguri,1919,704.796666666667
"West Bengal",Jalpaiguri,1920,654.684166666667
"West Bengal",Jalpaiguri,1921,768.341666666667
"West Bengal",Jalpaiguri,1922,714.1875
"West Bengal",Jalpaiguri,1923,640.036666666667
"West Bengal",Jalpaiguri,1924,709.36
"West Bengal",Jalpaiguri,1925,668.339166666667
"West Bengal",Jalpaiguri,1926,648.740833333333
"West Bengal",Jalpaiguri,1927,702.4475
"West Bengal",Jalpaiguri,1928,674.925833333333
"West Bengal",Jalpaiguri,1929,737.7775
"West Bengal",Jalpaiguri,1930,671.295
"West Bengal",Jalpaiguri,1931,756.231666666667
"West Bengal",Jalpaiguri,1932,662.6525
"West Bengal",Jalpaiguri,1933,694.560833333333
"West Bengal",Jalpaiguri,1934,778.001666666667
"West Bengal",Jalpaiguri,1935,627.0425
"West Bengal",Jalpaiguri,1936,747.749166666667
"West Bengal",Jalpaiguri,1937,701.606666666667
"West Bengal",Jalpaiguri,1938,710.349166666667
"West Bengal",Jalpaiguri,1939,682.260833333333
"West Bengal",Jalpaiguri,1940,714.971666666667
"West Bengal",Jalpaiguri,1941,693.0325
"West Bengal",Jalpaiguri,1942,740.4175
"West Bengal",Jalpaiguri,1943,707.111666666667
"West Bengal",Jalpaiguri,1944,630.903333333333
"West Bengal",Jalpaiguri,1945,759.601666666667
"West Bengal",Jalpaiguri,1946,707.328333333333
"West Bengal",Jalpaiguri,1947,713.874166666667
"West Bengal",Jalpaiguri,1948,735.735833333333
"West Bengal",Jalpaiguri,1949,770.0825
"West Bengal",Jalpaiguri,1950,668.446666666667
"West Bengal",Jalpaiguri,1951,750.795
"West Bengal",Jalpaiguri,1952,733.969166666667
"West Bengal",Jalpaiguri,1953,677.295
"West Bengal",Jalpaiguri,1954,702.290833333333
"West Bengal",Jalpaiguri,1955,721.029166666667
"West Bengal",Jalpaiguri,1956,735.435833333333
"West Bengal",Jalpaiguri,1957,584.915833333333
"West Bengal",Jalpaiguri,1958,680.408333333333
"West Bengal",Jalpaiguri,1959,704.809166666667
"West Bengal",Jalpaiguri,1960,615.786666666667
"West Bengal",Jalpaiguri,1961,633.138333333333
"West Bengal",Jalpaiguri,1962,679.7125
"West Bengal",Jalpaiguri,1963,719.443333333333
"West Bengal",Jalpaiguri,1964,671.9725
"West Bengal",Jalpaiguri,1965,644.396666666667
"West Bengal",Jalpaiguri,1966,635.341666666667
"West Bengal",Jalpaiguri,1967,606.954166666667
"West Bengal",Jalpaiguri,1968,681.399166666667
"West Bengal",Jalpaiguri,1969,708.101666666667
"West Bengal",Jalpaiguri,1970,678.28
"West Bengal",Jalpaiguri,1971,721.603333333333
"West Bengal",Jalpaiguri,1972,626.221666666667
"West Bengal",Jalpaiguri,1973,787.7725
"West Bengal",Jalpaiguri,1974,714.495833333333
"West Bengal",Jalpaiguri,1975,692.081666666667
"West Bengal",Jalpaiguri,1976,660.6975
"West Bengal",Jalpaiguri,1977,720.044166666667
"West Bengal",Jalpaiguri,1978,736.046666666667
"West Bengal",Jalpaiguri,1979,700.164166666667
"West Bengal",Jalpaiguri,1980,698.875
"West Bengal",Jalpaiguri,1981,704.731666666667
"West Bengal",Jalpaiguri,1982,620.645
"West Bengal",Jalpaiguri,1983,663.604166666667
"West Bengal",Jalpaiguri,1984,823.131666666667
"West Bengal",Jalpaiguri,1985,721.725833333333
"West Bengal",Jalpaiguri,1986,675.884166666667
"West Bengal",Jalpaiguri,1987,822.975
"West Bengal",Jalpaiguri,1988,727.575
"West Bengal",Jalpaiguri,1989,775.406666666667
"West Bengal",Jalpaiguri,1990,705.015833333333
"West Bengal",Jalpaiguri,1991,721.455
"West Bengal",Jalpaiguri,1992,690.1925
"West Bengal",Jalpaiguri,1993,730.813333333333
"West Bengal",Jalpaiguri,1994,667.640833333333
"West Bengal",Jalpaiguri,1995,659.479166666667
"West Bengal",Jalpaiguri,1996,622.425833333333
"West Bengal",Jalpaiguri,1997,707.511666666667
"West Bengal",Jalpaiguri,1998,690.406666666667
"West Bengal",Jalpaiguri,1999,694.265
"West Bengal",Jalpaiguri,2000,680.259166666667
"West Bengal",Jalpaiguri,2001,676.025
"West Bengal",Jalpaiguri,2002,692.041666666667
"West Bengal",Kochbihar,1901,628.751666666667
"West Bengal",Kochbihar,1902,653.778333333333
"West Bengal",Kochbihar,1903,658.2225
"West Bengal",Kochbihar,1904,675.166666666667
"West Bengal",Kochbihar,1905,669.793333333333
"West Bengal",Kochbihar,1906,650.44
